gen,min,max,avg,std
797,-183.12954313763882,205.91639120032875,86.051746649146523,122.63360204280906
798,-183.48686671714606,205.91639120032875,86.647025808417979,120.99977196152506
799,-183.48791614283175,205.91639120032875,86.742155045453316,120.65582250178797
800,-178.36031547405005,205.91639120032875,77.151913274829582,118.59035970501883
801,-138.82598446418029,205.91639120032875,84.646426527809638,117.4394162905601
802,-183.44607563563602,205.91639120032875,92.092340957431546,117.14175161630806
803,-176.8032959505758,205.91639120032875,94.115492370118574,118.06856387678673
804,-180.53063367597497,205.91639120032875,75.423384720868285,124.12542184502061
805,-179.63423980165473,205.91639120032875,97.617293543430776,120.45860444450862
806,-177.96856686694579,205.91639120032875,94.090290428719641,120.72636175126443
807,-183.06042271055873,205.91639120032875,91.672288437429529,119.52411825267917
808,-183.44457182678437,205.91639120032875,75.591479773573894,125.20152772154394
809,-180.84343627095564,205.91639120032875,71.009962200149289,123.15745105620532
810,-183.54077980654506,205.91639120032875,76.064982173686786,122.88946040634569
811,-182.97050018456412,205.91639120032875,99.957982745664225,111.49588464126793
812,-133.40133295574338,205.91639120032875,81.226437873700704,118.5170954773716
813,-183.50841720236079,205.91639120032875,71.437088860536434,126.00924706393707
814,-179.25675476064819,205.91639120032875,79.529462451256123,118.9547063491831
815,-179.30837449082549,205.91639120032875,86.293140572197814,116.58704450491445
816,-179.2164659800045,205.91639120032875,89.258200433248135,117.02234657375899
817,-178.45424953359057,205.91639120032875,88.936626493003459,121.21863535901217
818,-179.41712154537811,205.91639120032875,93.913918804456515,119.12723640050476
819,-183.3503472595595,205.91639120032875,70.598218885471667,125.01118760342349
820,-180.78758918776538,205.91639120032875,81.711051579706961,117.86548494220661
821,-179.63583662399299,205.91639120032875,81.688099301377846,117.40472959773356
822,-171.88751177761804,205.91639120032875,97.045936688517287,121.23202507292517
823,-183.19146997914379,205.91639120032875,79.627835626445219,121.13508792623905
824,-152.38084722810098,205.91639120032875,82.31330408012424,119.34189725765893
825,-183.25326249595346,205.91639120032875,81.551968105532893,117.7814061647597
826,-181.51271529892728,205.91639120032875,91.686554543507029,120.8094722869786
827,-183.23972556893594,205.91639120032875,97.071418829668843,121.04619338976265
828,-183.5998209754047,205.91639120032875,98.916099389775269,121.33470670575369
829,-183.77803147385168,205.91639120032875,82.85275369153311,122.20287468835298
830,-183.06916448646081,205.91639120032875,71.794959304206856,120.83396791166702
831,-183.82625889980642,205.91639120032875,71.360349095585221,117.5155491746218
832,-183.27237178649764,205.91639120032875,70.694418444281041,121.21218133756753
833,-183.24706845463643,205.91639120032875,74.025463924520039,118.53985014557132
834,-164.54110744791691,205.91639120032875,89.310069354678532,115.95779637993654
835,-183.2612786766685,205.91639120032875,85.310846486107508,120.52591310872685
836,-183.03641253107887,205.91639120032875,77.897148524829106,116.83918586121997
837,-178.42424726426682,205.91639120032875,94.546493285058673,113.41485427059291
838,-177.5063092726304,205.91639120032875,79.47385138077226,116.76611984879553
839,-179.15580194552766,205.91639120032875,103.16537226484063,111.07230583335748
840,-141.19814071856143,205.91639120032875,83.283878602483313,114.74931542080724
841,-145.18429472549929,205.91639120032875,97.002517923412526,113.74810291892052
842,-169.90505917172794,205.91639120032875,88.235126556164346,113.85560250228771
843,-183.18322615239651,205.91639120032875,85.431209134778157,123.64883636242708
844,-177.72667045128873,205.91639120032875,95.162682806660399,120.85228065429428
845,-178.61866584406158,205.91639120032875,87.108724602254441,121.17495838208289
846,-183.31218422337662,205.91639120032875,86.715312529004407,118.67111024243782
847,-157.15096902853386,205.91639120032875,69.797726306990356,114.45689286718559
848,-179.31774025514883,205.91639120032875,66.828066455183702,120.9535695337696
849,-183.27130653067562,205.91639120032875,78.664484209514242,119.90304084846224
850,-183.16202485645246,205.91639120032875,90.376259654959824,118.95755796434007
851,-183.11970391079657,205.91639120032875,69.72814384036252,118.49366645901478
852,-183.4853830131984,205.91639120032875,69.482806361883391,118.91604290457406
853,-183.42984825670158,205.91639120032875,88.356508590411863,113.40472396307158
854,-139.90063356080719,205.91639120032875,92.718038405479106,115.02658449392719
855,-183.37613908440341,205.91639120032875,89.463211925294743,118.11758773103415
856,-176.97900407018076,205.91639120032875,85.05216143711182,120.94737793072814
857,-179.03308442739694,205.91639120032875,74.281373802572958,120.61583655930109
858,-183.20870199683532,200.41172274319689,82.520909881644869,116.30460052978151
859,-179.42716710328406,199.43652206107339,88.260309112842393,118.75828759086363
860,-171.54613710984336,199.43652206107339,91.927527819074101,115.54614139025034
861,-150.63870026217089,199.43652206107339,93.098564454746509,114.41346135298802
862,-183.2878288257898,199.43652206107339,92.125200299457362,116.98205408505218
863,-172.3566875514986,199.43652206107339,98.298271732015934,118.02162317190917
864,-144.03838872291269,199.43652206107339,88.316846235564469,119.75604653409857
865,-183.25399871859287,199.43652206107339,82.141266148677502,117.5537543272245
866,-181.25525144376115,199.43652206107339,72.02680670321449,114.68625949717341
867,-181.14984809501988,199.43652206107339,64.021495795818097,121.16999197246687
868,-160.74454849391458,199.43652206107339,70.30187160060575,117.15340127011611
869,-129.62936655942698,199.43652206107339,77.050408837558408,113.20236646593634
870,-183.22826868981002,199.43652206107339,71.107053686890424,111.00792588061927
871,-183.83681755296388,199.43652206107339,86.331663616555161,112.7254221206713
872,-111.31298765966933,199.43652206107339,95.340968942691404,110.52748606312547
873,-177.49327634321756,199.43652206107339,94.743408273675087,115.60891408869838
874,-181.7431095711616,201.27573627878786,81.892597452383981,122.18257138676287
875,-177.59507952111795,201.27573627878786,84.997369008342886,115.65093688218856
876,-177.41886382274703,201.27573627878786,89.646037422454796,116.23057642563285
877,-183.72786447374469,201.27573627878786,76.978471693007648,120.48714195475819
878,-183.77243573862376,201.27573627878786,74.532582966806544,118.87748074709681
879,-166.96157599869196,205.84647249445521,57.802968916926829,118.26304314996715
880,-175.66192707429673,205.84647249445521,75.109447290275753,117.70746232856267
881,-182.94785837739173,205.84647249445521,94.528089746460921,117.27049576792736
882,-183.19552900489379,205.84647249445521,84.350328804996437,116.7684885692304
883,-179.55694648823044,205.84647249445521,93.312855204318055,111.03566555529473
884,-145.19995652280551,205.84647249445521,71.924031730641076,118.84778458150964
885,-115.0256663552599,205.84647249445521,80.066918229824964,114.17765916308478
886,-183.26018292803539,205.84647249445521,81.686945587918686,119.50016586697859
887,-142.46783176479357,205.84647249445521,90.779548358002273,112.54800264142955
888,-183.28149194265484,205.84647249445521,93.174945307890624,117.71620385139957
889,-172.06010567698183,205.84647249445521,89.01601580254173,119.89765321499343
890,-183.17845011905223,205.84647249445521,81.791968026788183,121.53402131040225
891,-133.16315672872406,205.84647249445521,85.903283772265112,115.64480346506829
892,-170.91465242785267,205.84647249445521,97.328114112946636,114.73636845778348
893,-143.49019819757081,205.84647249445521,85.432446525256751,116.60330907652701
894,-128.96304556912293,205.84647249445521,94.398883226717942,109.96152323896082
895,-131.15368505846271,205.84647249445521,94.076160537237513,116.15907755433106
896,-183.27034479014981,205.84647249445521,80.214547037621571,120.63374216238066
897,-168.02756290597389,205.84647249445521,73.072990193734682,118.37521225020627
898,-183.42873602445258,205.84647249445521,85.729912427294437,122.09139557748107
899,-135.16390286130559,205.84647249445521,99.107497277788241,113.20809299064305
900,-183.14370011801148,205.84647249445521,78.827158106012931,118.06057511565086
901,-142.69775095898353,205.84647249445521,69.351808869611389,118.8933506798127
902,-182.97590308689618,205.84647249445521,79.966300179078019,120.51804243080031
903,-179.24654397334828,205.84647249445521,66.24159520734041,118.92505308354654
